In which state is the Channel district?	Channel_District	country	2.9879293
Where can one find the Dzogchen Ponolop Rinpoche?	Dzogchen	depiction	1.0118465
What is the route end of Birmingham and Oxford Junction Railway ?	Birmingham	country	2.9879293
Where did Whitney Wistert debut?	Whitney_Museum_of_American_Art	location	2.9879293
Who are the current members of Insects vs Robots?	Robot	species	2.00199
Whihc uni did Joshua A. Siegel attend ?	Joshua	gender	2.9879293
Name the nearest city to David W. Brown House ?	City	source	1.9977926
where did Deion Sanders debut?	Deion_Sanders	gender	2.9879293
Who are the characters of Batman Live?	Batman_Live	name	1.0118465
what awards have been given to A. Peter Dewey?	John_Dewey	gender	2.9879293
What is the faith of Kwai Chang Caine ?	Kwai_Chang_Caine	nationality	2.9879293
List the ethnicity of Riley Reid?	Riley_Reid	gender	2.9879293
What are the hubs of PLUS Helicopter Services, a highway helicopter unit of PLUS Expressways?	PLUS_Expressways	location	2.9879293
Who is the partner of Rob Patterson?	Rob_Patterson	gender	2.9879293
To which american football teams does the Heinz Field serve as home stadium?	Association_football	region	2.9879293
In which city did The Ultimate Fighter: Team Rousey vs. Team Tate take place ?	The_Ultimate_Fighter	country	2.9879293
Where was Sino-French War fought ?	Sino-French_War	combatant	2.9879293
Who did Daniel Gibson marry?	Daniel_Gibson	gender	2.9879293
Name the team manger of Middlebrough F.C season 2006-07 ?	Manger	depiction	1.0118465
Who was the coach of marquette Golden Eagles men's basketball team-2012,13 season ?	Marquette_Golden_Eagles	director	2.9879293
List the ingredient of Blodpalt ?	Blodpalt	country	2.9879293
Who composed the music for Tonight's the Night ?	The_Tonight_Show	format	2.9879293
Who is the producer of  Frampton's Camel ?	Camel	authority	2.9879293
Name the directors of Lennon Legend: The Very Best of John Lennon (DVD) ?	Lennon_Legend:_The_Very_Best_of_John_Lennon	award	2.9879293
To which country is Svetlana Navasardyan from?	Svetlana_Navasardyan	gender	2.9879293
Who is the owner of  Chelsea F.C. ?	Yorkshire_Carnegie	coach	2.9879293
Which is the university of Vanderbilt Commodores ?	Vanderbilt_Commodores_football	location	2.9879293
What is the municipality of Homestead Grays Bridge ?	Homestead_Grays_Bridge	municipality	2.9879293
Who is the narrator of The Incredible Hulk , 1982 TV series ?	The_Super_Dimension_Fortress_Macross	director	2.9879293
What is the content licence of MSX BASIC ?	MSX_BASIC	developer	2.9879293
What is the purpose of New Zealand Chess Federation ?	New_Zealand_Chess_Federation	location	2.9879293
Who operates twin Cities 400 ?	Twin_Cities_400	location	2.9879293
Which are the countires where Pioneer Corporation has flourished?	Pioneer_Corporation	location	2.9879293
What is the currency of Kerguelen Islands ?	Kerguelen_Islands	language	2.9879293
What is the relegious affiliations of Katyayana ?	Kātyāyana	gender	2.9879293
who all have been a manager of english under twenty one football team?	Association_football	region	2.9879293
which movies have been published by Cinema International Corporation?	Cinema_International_Corporation	isPrimaryTopicOf	1.9977926
Where was Special 26 recorded ?	Special_26	cinematography	2.9879293
What is the birth name  of Putri Raemawasti ?	Putri_Raemawasti	gender	2.9879293
Who was the United States president who also served as a governor of Indiana Territory?	President_of_the_United_States	incumbent	2.9879293
Who designed the language integrated query?	Language_Integrated_Query	developer	2.9879293
Name the debut team of Dan Otero ?	Dan_Otero	gender	2.9879293
Who founded the Not on our Watch NGO?	Non-governmental_organization	depiction	1.0118465
Which company owns Sony bank ?	Sony	location	2.9879293
Who is the writer of mark twain Tonight ?	Mark_Twain_Tonight	author	2.00199
To which political party does Virendra Kataria belongs ?	Virendra_Kataria	gender	2.9879293
Who operates Liverpool Playhouse ?	Liverpool_Playhouse	address	2.9879293
Where Everybody knows you is the theme album of which show ?	Concept_album	name	1.0118465
Alexander Magleby, a rugby player is alma mater to which university?	Charles_Paul_Alexander	gender	2.9879293
List the companies operating in Australia?	Australia	anthem	2.9879293
Who edited  British Gazette ?	British_Gazette	editor	2.9879293
What are the notableworks of Russell T Davies?	Russell_T_Davies	gender	2.9879293
What are the current music bands of Chester Bennington?	Chester_Bennington	gender	2.9879293
Which driver had the pole position in 1994 Spanish Grand Prix ?	1994_Spanish_Grand_Prix	country	2.9879293
Who all are known to play the Gibson Guitar Corporation?	Gibson_Guitar_Corporation	product	2.9879293
Name the partners of Kelly Brook?	Kelly_Brook	gender	2.9879293
What are the nicknames given to the characters of The Wolves of the Mercy Falls?	The_American_Wolves	type	2.00199
what is the headquarters of Juan Dalmau Ramerez?	Juan_Dalmau_Ramírez	gender	2.9879293
What is the colour of Xocolatlite ?	Xocolatlite	colour	2.00199
What developed EMMS?	EMMS	developer	2.9879293
In which time zone is Pong Pha?	Pong	developer	2.9879293
What honours did Reigh Count receive?	Reigh_Count	award	2.9879293
In which city wasThe Triple Door (The Courage album)  performed live?	City	source	1.9977926
List the battles fought by  Ali Habib Mahmud ?	Ali_Habib_Mahmud	gender	2.9879293
Name the local authority of Trinity School, Brentwood ?	Local_government	isPrimaryTopicOf	1.0118465
Name the president of Wyche Fowler ?	Wyche_Fowler	gender	2.9879293
To which educational institute does Cornell University Press belong to?	Cornell_University_Press	country	2.9879293
Philadelphia City Council is the governing body of which city?	Philadelphia_City_Council	location	2.9879293
What are the binomial authority of Menetries's warbler?	Binomial_nomenclature	depiction	1.0118465
Which state does Jerome B. Chaffee belong ?	Jerome	gender	2.9879293
Name  the Pole driver of 1994 Spanish Grand Prix ?	1994_Spanish_Grand_Prix	country	2.9879293
What is Naval Support Activity Naples a part of?	Naval_Support_Activity_Naples	location	2.9879293
What is the successor of PlayStation 4	PlayStation_4	developer	2.9879293
What type of engines are utilised by Purvis Eureka?	Purvis_Eureka	designer	2.00199
Who edited Easy street ?	Easy_Street_Records	homepage	1.0118465
List the territory of Tonkin Campaign ?	Tonkin_Campaign	combatant	2.9879293
Name the club of Julie Hastings ?	Julie_Hastings	gender	2.9879293
From where does the river Upper Neretva start flowing?	Upper_Neretva	border	2.9879293
By what style was Providence Chapel, Charlwood made?	Charlwood	country	2.9879293
Where was david Scherman trained ?	David_Scherman	gender	2.9879293
Which nationalist group was responsible for foundation of Young Lords?	Young_Lords	ideology	2.9879293
Count all the stateless people	Statelessness	region	2.9879293
Josef Bhler belongs to which political party?	Political_party	isPrimaryTopicOf	1.0118465
What novels are belong to the genre of Utopian and dystopian fiction?	Utopian_and_dystopian_fiction	isPrimaryTopicOf	1.0118465
What is the largest city of Pulau Ubin ?	Pulau_Ubin	archipelago	2.9879293
Name the appointer of William Clark ?	William_Clark	gender	2.9879293
Music of how many things has been given by Akira Ifukube?	Akira_Ifukube	gender	2.9879293
Name the awards won by Elie Wiesel ?	Elie_Wiesel	gender	2.9879293
Who are the producers of Marie Sisters?	Marie_Sisters	hometown	2.00199
Who are currently playing for Barcelona FC?	FC_Barcelona	manager	2.9879293
Who is the owner of Saumarez ?	HMS_Saumarez	isPrimaryTopicOf	1.0118465
Name the alma mater of Ernest de Saisset ?	Ernest_de_Saisset	gender	2.9879293
Where does John A Danaher III work?	Danaher_Corporation	location	2.00199
Where was Live in Detroit, MI recorded ?	Michigan	homepage	2.9879293
Name the municipality of Roberto Clemente Bridge ?	Roberto_Clemente_Bridge	country	2.9879293
List all the notable works of  Russell T Davies?	Russell_T_Davies	gender	2.9879293
Who is the music composer of Kenny Dies ?	Kenny_Dies	writer	2.9879293
What is the programme format of WWTR ?	WWTR	owner	2.00199
list the founders of Bream Bay ?	Bream_Bay	country	2.9879293
Where is Denver Broncos located ?	Denver_Broncos	name	2.9879293
Raymond Johansen is the mayor of what city?	Nils-Olav_Johansen	gender	2.9879293
Which team won the American Football League?	American_Football_League	country	2.9879293
Where was James H. Fields buried ?	LeBron_James	gender	2.9879293
What is Jon Speelman famous for?	Jon_Speelman	gender	2.9879293
Where did the 2015 MLS All-Star Game take place?	2015_MLS_All-Star_Game	location	2.9879293
What is the name of the homeground of football team Panionios G.S.S.?	Association_football	region	2.9879293
How many people used to play in the youthclub of FC Barcelona?	FC_Barcelona	chairman	2.9879293
Who is the chancellor of Falmouth University ?	Falmouth_University	affiliation	2.00199
what kind of things play on WBIG FM?	WWBG	language	2.9879293
What is the citizenship of Saima Chowdhury?	Saima_Chowdhury	gender	2.9879293
What are the musical performances whose label is Celluloid Records?	Celluloid_Records	isPrimaryTopicOf	1.0118465
Where was Al-Muzaffar Umar buried ?	Al-Muzaffar_Umar	gender	2.9879293
List the guests of On Broadway ?	Broadway_theatre	depiction	1.0118465
What is the official name of Colorado wine ?	Colorado	country	2.9879293
who developed google videos?	Google_Videos	language	2.9879293
What royalties's sepulchre is Mausoleum of Augustus?	Augustus	gender	2.9879293
What is the automobile platform of Chiva bus ?	Chiva_bus	designer	2.00199
Who are the animator of The Skeleton Dance?	The_Skeleton_Dance	animator	2.9879293
Name the parent company of  Ford Air Transport Service ?	Ford_Air_Transport_Service	destinations	2.00199
To whom was Tessa Dahl born to?	Tessa_Dahl	gender	2.9879293
What is the government type of Ancient Rome ?	Ancient_Rome	country	2.9879293
List the  outflow of Lake Uniamsi?	Tropical_cyclone	depiction	1.0118465
Name the incumbent of Linda Jenness ?	Linda_Jenness	gender	2.9879293
Where is the headquarters of Sigma TV	Sigma_TV	country	2.9879293
Who was the First Driver of 1999 San Marino Grand Prix ?	1999_San_Marino_Grand_Prix	country	2.9879293
Give me someone on the board of trinity house?	Trinity_House	point	1.9977926
What are the track and field events of Jamiatu Muslim Mindanao?	Jamiatu_Muslim_Mindanao	country	2.9879293
What cities are near to Nihoa which is also known as Bird Island ?	Nihoa	archipelago	2.9879293
God Defend New Zealand is the national anthem of which country?	God_Defend_New_Zealand	author	2.9879293
What is the nationality of Aishath Saffa ?	Nationality	isPrimaryTopicOf	1.0118465
who was the president under whom winston bryant served as a lieutenant?	Winston_Bryant	gender	2.9879293
Name the city of Phil-Ellena ?	Phil-Ellena	architect	2.9879293
Which airlines fly to Gimhae International Airport?	Gimhae_International_Airport	location	2.00199
GetTV is owned by which organisation?	GetTV	country	2.9879293
Whos a famous relative of anne spielberg?	Anne_Spielberg	gender	2.9879293
To which city does Northeast Library belong?	City	source	1.9977926
What are the airline hubs of Cascade Airways?	Cascade_Airways	destinations	2.00199
Who is the leader of Allgemeine SS ?	Allgemeine_SS	location	2.9879293
Giorgos Kaminis is the mayor of what?	Giorgos_Angelopoulos	gender	2.9879293
What is the venue of San Diego Comic-Con International ?	San_Diego_Comic-Con	location	2.9879293
Which professional fighter, who is also a politician and was elected to House of Representatives of the Philippines?	United_States_House_of_Representatives	location	2.9879293
Which are the predecessor of Chevrolet Caprice?	Chevrolet	product	2.9879293
Who is the relative of Jim Farley (businessman) ?	James_Farley	gender	2.9879293
Name the institute of Alton Ochsner ?	Alton_Ochsner	gender	2.9879293
Name the resting place of Fazlur Rahman Khan ?	Fazlur_Rahman_Khan	gender	2.9879293
Name the office of Richard Coke ?	Richard_Coke	gender	2.9879293
Is Peter Piper Pizza in the pizza industry?	Peter_Piper_Pizza	location	2.9879293
Is William H Blanchard buried in Colorado?	Terence_Blanchard	gender	2.9879293
is blue lagoon island a part of the bahamas achipelago?	Blue_Lagoon_Island	archipelago	2.9879293
Did the New Way party merge in the One Israel party?	One_Israel	country	2.9879293
Is Seattle the Ship builder of USS Marmora (IX-189)?	Seattle	area	2.9879293
Is Tirana the largest city of Albania?	Tirana	county	2.9879293
Is Ombla originate in Croatia?	Ombla	country	2.9879293
Did Timm Gunn guest in Sunrise (HIMYM)?	Clan_Gunn	region	2.9879293
Was Don't Bring Me Down recorded in West Germany?	West_Germany	country	2.9879293
Is Henry David Thoreau interested in Politics?	Henry_David_Thoreau	gender	2.9879293
Does the Ontario International Airport serve the Inland Empire?	Ontario_International_Airport	location	2.9879293
Is semnani one of the languages spoken in Iran?	Iran	anthem	2.9879293
Was John muir one of the first to ascend a mountain on Mt hoffmann?	John_Muir	gender	2.9879293
Was John Boehner the winner of the US House of Representatives elections in Ohio in 2010?	John_Boehner	gender	2.9879293
Is Hyundai Lavita assembled in Malaysia?	Hyundai_Motor_Company	product	2.9879293
Is the Hyundai Lavita assembled in Ulsan?	Hyundai_Motor_Company	product	2.9879293
Does Fa'a' International Airport serve tahiti too?	Tahiti	archipelago	2.9879293
Is God Save the Queen the national anthem of United Kingdom?	United_Kingdom	anthem	2.9879293
Was christina crawford trained by Booker T?	Christina_Crawford	gender	2.9879293
Is morrissey in the smiths?	Morrissey	gender	2.9879293
Was True Grit a novel of the western genre?	Gritstone	depiction	1.0118465
Was Lucrezia Tornabuoni the mother of Lorenzo de' Medici?	Lucrezia_Tornabuoni	gender	2.9879293
Did Umkhonto we Sizwe had Nelson Mandela as a commander?	Nelson_Mandela	gender	2.9879293
Was Kevin Rudd the PM of Julia Gillard?	Kevin_Rudd	gender	2.9879293
Does Dan River flow into the Jordan Valley?	Jordan_River	country	2.9879293
Is Amharic the official language of Ethiopia?	Ethiopia	language	2.9879293
Was Love Hurts in Short Cut Draw Blood?	Love_Hurts	album	2.9879293
Is the book The Buddha and his Dhamma a book about Buddhism?	Gautama_Buddha	gender	2.9879293
Does Jevan Snead play as Quarterback?	Jevan_Snead	gender	2.9879293
Does Cascade Airways have a hub in Seattle?	Seattle	area	2.9879293
Was James maker in the band Noko?	LeBron_James	gender	2.9879293
Was Nick Jonas a member of the Jonas Brothers?	Nick_Jonas	gender	2.9879293
Is jim harbaugh currently in the Michigan Wolverines?	Jim_Halpert	gender	2.9879293
Does the US route 281 have a junction at San Antonio?	U.S._Route_281	country	2.9879293
Was Queen Latifah in the U.N.I.T.Y. group?	Queen_Latifah	gender	2.9879293
Did Annie Leibovitz do the cover of The Road Ahead?	Annie_Leibovitz	gender	2.9879293
Is Pittsburgh Steelers the former team of Marv McFadden?	Pittsburgh	country	2.9879293
Is Maria Sharapova the silver medalist of Tennis at the 2012 Summer Olympics  Women's singles?	Maria_Sharapova	gender	2.9879293
Is Charles Drummond Ellis a doctoral student of James Chadwick?	Charles_II_of_England	gender	2.9879293
Does the St lawrence river start in Kingston, Ontario?	Saint_Lawrence_River	country	2.9879293
Is Mike Babcock the head coach of Toronto Maple Leafs?	Mike_Babcock	gender	2.9879293
Is George Lucas the cinematographer of 6-18-67?	George_Lucas	gender	2.9879293
Was John Muir the first one to ascend one of the peaks in the cathedral peak?	John_Muir	gender	2.9879293
Was Tim Gunn a guest on The Broken Code?	Tim_Gunn	gender	2.9879293
Was Morrissey a member of the Smiths?	Morrissey	gender	2.9879293
Did Phillippe Cabot go to Columbia for studying?	Phillippe_Cabot	gender	2.9879293
Was Marshall Arisman the cover artist in american psycho?	Marshall_Arisman	gender	2.9879293
Is Egyptian Arabic belong to the Central Semitic Languages family?	Central_Semitic_languages	region	2.9879293
Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?	Francisco_Pizarro	gender	2.9879293
Is Andrew Lincoln the narrator of Million Dollar Traders?	Andrew_Lincoln	gender	2.9879293
Is the Hyundai Lavita assembled in Kulim?	Hyundai_Motor_Company	product	2.9879293
Is Essex the Ceremonial County of West Tilbury?	Essex	country	2.9879293
Does Mauritius follow a parliamentary republic?	Mauritius	anthem	2.9879293
Did Jerry Rice study in Oktoc Mississippi?	Jerry_Rice	gender	2.9879293
Is north caucasian emirate have an islamic government?	North_Caucasian_Emirate	region	2.9879293
Is fox belong to the phylum of Chordate?	Fox	phylum	2.9879293
Is Henry Knox a commander of Continental Artillery Regiment?	Henry_Knox	gender	2.9879293
Is Baker's Dozen Donuts in the coffee industry?	John_Gilbert_Baker	gender	2.9879293
Is Nikolai Morozov the former coach of Stanislav Morozov?	Nikolai_Petrovich_Morozov	gender	2.9879293
Did Alexandre Tichonov study at the Moscow university?	Alexandre_Tichonov	gender	2.9879293
Does Timothy Morton study Buddhism?	Timothy_Morton	gender	2.9879293
Does Chicago own the Monroe Station?	Chicago	country	2.9879293
Was andy warhol a part of Pop Art movement?	Andy_Warhol	gender	2.9879293
Did Bob Dylan write the lyrics of the times they are a changin'?	Bob_Dylan	gender	2.9879293
Is Brazilian jiu-jitsu the trainer of Nick Diaz?	Brazilian_jiu-jitsu	country	2.9879293
Is Cologny a neighbouring city of Geneva?	Cologny	country	2.9879293
Did Raymond Picard take birth in Paris?	Raymond_Rougeau	gender	2.9879293
Was Elton John a chairman of a Watford FC Season?	Elton_John	gender	2.9879293
Was Cliff Burton in Metallica?	Cliff_Burton	gender	2.9879293
Does StandBy records distribute via Sony?	Sony	product	2.9879293
Did John Byrne create Emma Frost?	Emma_Frost	gender	2.9879293
Was Heinrich Himmler ever a commanders of Army Group Oberrhein?	Heinrich_Himmler	gender	2.9879293
Is greasy pop recording the distributor of festival records?	Greasy_Pop_Records	country	2.9879293
Is Sloth in the Chordate phylum?	Chordate	authority	2.9879293
Is Albert P Clark buried in Colorado?	Colorado	country	2.9879293
Is Christchurch the largest city of South Island?	Christchurch	location	2.9879293
Does AMC Gremlin have the Volkswagen engine?	AMC_Gremlin	assembly	2.9879293
Is Anne Hidalgo the mayor of Paris?	Anne_Hidalgo	gender	2.9879293
Is the Vadodara railway junction onwed by Indian Railway Ministry?	Vadodara_Junction_railway_station	address	2.9879293
Is Latin the official language of Sovereign Military Order of Malta?	Malta	language	2.9879293
Does Ford own the Ford Kansas Assembly plant?	Ford_Motor_Company	product	2.9879293
Did Stanlee write the Tales of Suspense?	Suspense	isPrimaryTopicOf	1.0118465
does the US navy have the structure of command of us department of defence?	United_States	anthem	2.9879293
